outcome,class,feature_a,feature_b,features,n_flagged,z_score,hit_rate,baseline,direction,val_z,val_n,val_hit,oos_z,oos_n,oos_hit,oos_att
hw,A,home_ortg_x_away_drtg_L,days_rest_away_H,home_ortg_x_away_drtg_L × days_rest_away_H,329,-2.3439523961962188,0.5167173252279635,0.5804878048780487,UNDER,-4.421633210612565,214,0.3925233644859813,-5.723572956948245,367,0.39509536784741145,-144.18469275385016
hw,A,home_ortg_x_away_drtg_L,home_rest_days_L,home_ortg_x_away_drtg_L × home_rest_days_L,325,-2.209737364982658,0.52,0.5804878048780487,UNDER,-4.332266304486091,219,0.3972602739726027,-5.455795460109784,351,0.39886039886039887,-146.8979140492835
hw,A,home_ortg_x_away_drtg_L,away_rest_days_H,home_ortg_x_away_drtg_L × away_rest_days_H,327,-2.2210085973839107,0.5198776758409785,0.5804878048780487,UNDER,-4.430559230173087,212,0.3915094339622642,-5.581512907173614,362,0.39779005524861877,-151.30532649661893
hw,A,home_ortg_x_away_drtg_L,home_games_last_4_H,home_ortg_x_away_drtg_L × home_games_last_4_H,270,-2.3100779565766896,0.5111111111111111,0.5804878048780487,UNDER,-4.2314994400983705,194,0.3917525773195876,-5.632926187419672,316,0.3860759493670886,-143.8413894813801
hw,A,home_ortg_x_away_drtg_L,home_hours_since_prev_L,home_ortg_x_away_drtg_L × home_hours_since_prev_L,325,-2.209737364982658,0.52,0.5804878048780487,UNDER,-4.332266304486091,219,0.3972602739726027,-5.455795460109784,351,0.39886039886039887,-146.8979140492835
hw,A,home_ortg_x_away_drtg_L,away_hours_since_prev_H,home_ortg_x_away_drtg_L × away_hours_since_prev_H,327,-2.2210085973839107,0.5198776758409785,0.5804878048780487,UNDER,-4.430559230173087,212,0.3915094339622642,-5.581512907173614,362,0.39779005524861877,-151.30532649661893
hw,A,away_ortg_x_home_drtg_H,away_tov_rate_L,away_ortg_x_home_drtg_H × away_tov_rate_L,207,-4.388913569650428,0.42995169082125606,0.5804878048780487,UNDER,-4.218439970025028,424,0.4410377358490566,-6.1177697742879475,228,0.34210526315789475,-39.39143884246555
hw,A,away_ortg_x_home_drtg_H,days_rest_home_L,away_ortg_x_home_drtg_H × days_rest_home_L,299,-4.753967191152548,0.44481605351170567,0.5804878048780487,UNDER,-4.294824003516741,561,0.45276292335115864,-5.270685924897997,427,0.4168618266978923,-10.869211186545346
hw,A,away_ortg_x_home_drtg_H,home_rest_days_L,away_ortg_x_home_drtg_H × home_rest_days_L,298,-4.693794770081098,0.4463087248322148,0.5804878048780487,UNDER,-4.337859614243445,558,0.45161290322580644,-5.270685924897997,427,0.4168618266978923,-12.290506574639421
hw,A,away_ortg_x_home_drtg_H,away_rest_days_H,away_ortg_x_home_drtg_H × away_rest_days_H,315,-4.321989804402076,0.4603174603174603,0.5804878048780487,UNDER,-4.796156658244185,573,0.4432809773123909,-5.100961930251342,413,0.4188861985472155,-18.02346051478093
hw,A,away_ortg_x_home_drtg_H,home_games_last_5_H,away_ortg_x_home_drtg_H × home_games_last_5_H,336,-4.095229526360804,0.47023809523809523,0.5804878048780487,UNDER,-4.818649675460852,610,0.4459016393442623,-4.845141036325567,455,0.4307692307692308,-18.311831000866203
hw,A,away_ortg_x_home_drtg_H,home_hours_since_prev_L,away_ortg_x_home_drtg_H × home_hours_since_prev_L,298,-4.693794770081098,0.4463087248322148,0.5804878048780487,UNDER,-4.337859614243445,558,0.45161290322580644,-5.270685924897997,427,0.4168618266978923,-12.290506574639421
hw,A,away_ortg_x_home_drtg_H,away_hours_since_prev_H,away_ortg_x_home_drtg_H × away_hours_since_prev_H,315,-4.321989804402076,0.4603174603174603,0.5804878048780487,UNDER,-4.796156658244185,573,0.4432809773123909,-5.100961930251342,413,0.4188861985472155,-18.02346051478093
hw,A,away_ortg_x_home_drtg_L,days_rest_home_L,away_ortg_x_home_drtg_L × days_rest_home_L,311,3.5010561743400186,0.6784565916398714,0.5804878048780487,OVER,4.888137869930633,148,0.7432432432432432,3.865894618797591,246,0.6666666666666666,-10.420810929328997
hw,A,away_ortg_x_home_drtg_L,games_l7_away_H,away_ortg_x_home_drtg_L × games_l7_away_H,348,3.3664062701802684,0.6695402298850575,0.5804878048780487,OVER,5.05016917187152,162,0.7407407407407407,3.8083567790655337,260,0.6615384615384615,-13.128258249756621
hw,A,away_ortg_x_home_drtg_L,home_rest_days_L,away_ortg_x_home_drtg_L × home_rest_days_L,310,3.5735087904330745,0.6806451612903226,0.5804878048780487,OVER,4.888137869930633,148,0.7432432432432432,3.865894618797591,246,0.6666666666666666,-8.182037473848837
hw,A,away_ortg_x_home_drtg_L,away_games_last_5_H,away_ortg_x_home_drtg_L × away_games_last_5_H,372,3.3682427100513532,0.6666666666666666,0.5804878048780487,OVER,5.001592798121545,175,0.7314285714285714,3.949094025710738,278,0.6618705035971223,-17.244936474620292
hw,A,away_ortg_x_home_drtg_L,home_hours_since_prev_L,away_ortg_x_home_drtg_L × home_hours_since_prev_L,310,3.5735087904330745,0.6806451612903226,0.5804878048780487,OVER,4.888137869930633,148,0.7432432432432432,3.865894618797591,246,0.6666666666666666,-8.182037473848837
hw,A,away_pace_trend_L,away_dreb_rate_L,away_pace_trend_L × away_dreb_rate_L,144,2.6022299651413183,0.6875,0.5804878048780487,OVER,0.180056610027933,138,0.5507246376811594,2.393014281132446,216,0.625,8.03986145772902
hw,A,away_3pa_rate_H,away_tov_rate_L,away_3pa_rate_H × away_tov_rate_L,152,-3.49015059755988,0.4407894736842105,0.5804878048780487,UNDER,-2.507039274784815,242,0.4628099173553719,-4.3864362318095065,268,0.41044776119402987,-25.68042865761322
hw,A,home_ft_rate_H,away_tov_rate_L,home_ft_rate_H × away_tov_rate_L,144,-2.801577749745368,0.4652777777777778,0.5804878048780487,UNDER,-0.027984482242915113,96,0.5416666666666666,-1.0306141387048502,33,0.45454545454545453,63.213080957738136
hw,A,away_ft_rate_H,away_games_last_5_L,away_ft_rate_H × away_games_last_5_L,266,-3.032869868308347,0.48872180451127817,0.5804878048780487,UNDER,-0.9504611168826657,143,0.5034965034965035,-0.9845540065134768,72,0.4861111111111111,67.53721559894574
hw,A,away_ft_rate_H,away_road_trip_length_L,away_ft_rate_H × away_road_trip_length_L,168,-2.1140530377069604,0.5,0.5804878048780487,UNDER,-1.5592776255676601,83,0.4578313253012048,-0.8690650581024736,38,0.47368421052631576,58.89104754698501
hw,A,home_tov_rate_H,away_dreb_rate_H,home_tov_rate_H × away_dreb_rate_H,130,-2.570575211380604,0.46923076923076923,0.5804878048780487,UNDER,-1.5664180698276187,67,0.44776119402985076,-2.7940106817934156,99,0.40404040404040403,-8.692041743171131
hw,A,away_tov_rate_H,proj_total_naive_H,away_tov_rate_H × proj_total_naive_H,116,3.5115047866959186,0.7413793103448276,0.5804878048780487,OVER,0.8943843050402841,81,0.5925925925925926,2.90691590317021,128,0.671875,17.21737318474752
hw,A,away_tov_rate_H,games_l7_away_H,away_tov_rate_H × games_l7_away_H,343,3.2707623528156033,0.6676384839650146,0.5804878048780487,OVER,2.049495141539359,212,0.6132075471698113,3.5162546198984157,399,0.631578947368421,-7.505658944358423
hw,A,away_tov_rate_H,away_games_last_5_H,away_tov_rate_H × away_games_last_5_H,367,3.169232301227851,0.662125340599455,0.5804878048780487,OVER,2.3390816093305467,229,0.6200873362445415,3.3932241158766123,425,0.6258823529411764,-7.067699472896964
hw,A,away_tov_rate_L,home_dreb_rate_L,away_tov_rate_L × home_dreb_rate_L,133,-2.6717035989212636,0.46616541353383456,0.5804878048780487,UNDER,-2.5697549263756496,233,0.4592274678111588,-4.224973554876031,185,0.3891891891891892,-58.13780976983827
hw,A,away_tov_rate_L,games_l7_home_H,away_tov_rate_L × games_l7_home_H,347,-2.548737700023038,0.5129682997118156,0.5804878048780487,UNDER,-2.0165994251342756,496,0.49798387096774194,-4.773018338825882,321,0.411214953271028,-87.26989202469673
hw,A,away_tov_rate_L,days_rest_away_H,away_tov_rate_L × days_rest_away_H,328,-2.953916126221331,0.5,0.5804878048780487,UNDER,-2.696144985236785,499,0.48296593186372744,-5.065574162648864,299,0.3979933110367893,-71.48672969021567
hw,A,away_tov_rate_L,away_rest_days_H,away_tov_rate_L × away_rest_days_H,328,-2.842025363864462,0.5030487804878049,0.5804878048780487,UNDER,-2.5469790766726663,488,0.48565573770491804,-5.134158740380922,296,0.3952702702702703,-80.65140465177683
hw,A,away_tov_rate_L,home_games_last_4_H,away_tov_rate_L × home_games_last_4_H,269,-2.8604139511206275,0.4944237918215613,0.5804878048780487,UNDER,-1.9864866805680708,403,0.49379652605459057,-3.929480562013074,283,0.4275618374558304,-37.37454190760108
hw,A,away_tov_rate_L,away_road_trip_length_H,away_tov_rate_L × away_road_trip_length_H,240,-2.3959713142809953,0.5041666666666667,0.5804878048780487,UNDER,-1.6875053156012254,357,0.49859943977591037,-2.872999118553768,207,0.4444444444444444,-19.909579110129023
hw,A,away_tov_rate_L,away_hours_since_prev_H,away_tov_rate_L × away_hours_since_prev_H,328,-2.842025363864462,0.5030487804878049,0.5804878048780487,UNDER,-2.5469790766726663,488,0.48565573770491804,-5.134158740380922,296,0.3952702702702703,-80.65140465177683
hw,A,home_dreb_rate_H,games_l7_home_L,home_dreb_rate_H × games_l7_home_L,320,2.633087003642535,0.653125,0.5804878048780487,OVER,0.6452789006518731,234,0.5641025641025641,2.030110551337616,133,0.631578947368421,22.899982092151873
hw,A,home_dreb_rate_H,home_games_last_4_L,home_dreb_rate_H × home_games_last_4_L,145,2.832124804178724,0.696551724137931,0.5804878048780487,OVER,1.1429577157766249,107,0.5981308411214953,1.417872160018379,48,0.6458333333333334,49.93609893439912
hw,A,home_dreb_rate_H,home_travel_miles_est_L,home_dreb_rate_H × home_travel_miles_est_L,243,2.852289531523772,0.6707818930041153,0.5804878048780487,OVER,0.26404118523077885,190,0.5526315789473685,2.0675605970167563,114,0.6403508771929824,27.512246769976105
hw,A,away_dreb_rate_H,proj_total_naive_L,away_dreb_rate_H × proj_total_naive_L,132,-2.579419368629162,0.4696969696969697,0.5804878048780487,UNDER,-1.2527642453501648,94,0.4787234042553192,-2.6100601409421667,95,0.4105263157894737,-1.1878941705120545
hb,B,away_ortg_L,proj_total_naive_H,away_ortg_L × proj_total_naive_H,59,4.68259485001047,0.576271186440678,0.2975609756097561,OVER,2.532127248268242,42,0.47619047619047616,5.150044507686028,31,0.7419354838709677,-9.982705586295014
aw,B,home_ortg_L,away_3pa_rate_H,home_ortg_L × away_3pa_rate_H,137,3.900056859225289,0.583941605839416,0.4195121951219512,OVER,2.746925680771057,130,0.5769230769230769,2.579957289508681,312,0.5288461538461539,33.84821343294041
aw,B,home_drtg_H,away_ortg_trend_H,home_drtg_H × away_ortg_trend_H,122,4.003098500524045,0.5983606557377049,0.4195121951219512,OVER,3.7830917201451477,179,0.5977653631284916,3.277682250579249,180,0.5777777777777777,18.121368980799048
aw,B,home_drtg_H,away_tov_rate_L,home_drtg_H × away_tov_rate_L,154,3.983582242960221,0.577922077922078,0.4195121951219512,OVER,4.738015571136928,323,0.5882352941176471,5.835522940368137,171,0.6783625730994152,-46.48933006669217
aw,B,away_pace_L,away_3pa_rate_L,away_pace_L × away_3pa_rate_L,80,2.3650812960314913,0.55,0.4195121951219512,OVER,1.8845286654855888,86,0.5581395348837209,1.9841409961506067,28,0.6428571428571429,16.106858589600563
aw,B,away_ortg_x_home_drtg_H,away_tov_rate_L,away_ortg_x_home_drtg_H × away_tov_rate_L,207,4.38891356965043,0.5700483091787439,0.4195121951219512,OVER,4.218439970025028,424,0.5589622641509434,6.1177697742879475,228,0.6578947368421053,-39.39143884246549
aw,B,away_ortg_x_home_drtg_H,days_rest_home_L,away_ortg_x_home_drtg_H × days_rest_home_L,299,4.753967191152548,0.5551839464882943,0.4195121951219512,OVER,4.294824003516741,561,0.5472370766488414,5.270685924897994,427,0.5831381733021077,-10.869211186545291
aw,B,away_ortg_x_home_drtg_H,home_rest_days_L,away_ortg_x_home_drtg_H × home_rest_days_L,298,4.693794770081102,0.5536912751677853,0.4195121951219512,OVER,4.337859614243443,558,0.5483870967741935,5.270685924897994,427,0.5831381733021077,-12.29050657463928
aw,B,away_ortg_x_home_drtg_H,home_hours_since_prev_L,away_ortg_x_home_drtg_H × home_hours_since_prev_L,298,4.693794770081102,0.5536912751677853,0.4195121951219512,OVER,4.337859614243443,558,0.5483870967741935,5.270685924897994,427,0.5831381733021077,-12.29050657463928
